Bucket,start-x,start-y,goal-x,goal-y,dist,time(ms),optimal
1,341,419,336,424,7.07,7.4,7.07
1,66,444,61,439,7.07,7.6,7.07
1,299,435,294,440,7.07,13.2,7.07
1,333,202,326,200,7.83,13.0,7.83
1,95,373,89,370,7.24,13.0,7.24
0,424,343,426,341,2.83,13.0,2.83
0,27,421,25,419,2.83,12.6,2.83
0,171,401,169,399,2.83,12.8,2.83
0,84,471,82,473,2.83,12.8,2.83
0,280,450,283,452,3.83,13.0,3.83
0,53,428,50,426,3.83,12.8,3.83
0,279,167,276,166,3.41,7.6,3.41
0,404,164,406,161,4.41,7.6,3.83
0,446,352,448,354,2.83,7.2,2.83
0,53,375,51,373,2.83,12.8,2.83
25,100,451,121,358,105.6,20.4,101.7
